173.0,4330.0,1609585687490
173.0,4330.0,1609585688484
173.0,4330.0,1609585689489
173.0,4330.0,1609585690506
173.0,4330.0,1609585691506
173.0,4330.0,1609585692507
173.0,4330.0,1609585693507
173.0,4330.0,1609585694615
173.0,4330.0,1609585695616
173.0,4330.0,1609585696621
173.0,4330.0,1609585697621
173.0,4330.0,1609585698626
173.0,4330.0,1609585699626
173.0,4330.0,1609585700778
173.0,4330.0,1609585701778
173.0,4330.0,1609585702804
173.0,4330.0,1609585703792
173.0,4330.0,1609585705141
173.0,4330.0,1609585706504
173.0,4330.0,1609585707544
173.0,4330.0,1609585708544
173.0,4330.0,1609585709543
173.0,4330.0,1609585710544
-558.0,4198.0,1609585711544
-558.0,4198.0,1609585713096
-558.0,4198.0,1609585714100
-558.0,4198.0,1609585715945
-558.0,4198.0,1609585718271
-558.0,4198.0,1609585719275
-558.0,4198.0,1609585720947
-558.0,4198.0,1609585721947
-558.0,4198.0,1609585723445
-558.0,4198.0,1609585724449
-558.0,4198.0,1609585726043
-558.0,4198.0,1609585728287
-558.0,4198.0,1609585730539
-558.0,4198.0,1609585731543
-558.0,4198.0,1609585733178
-558.0,4198.0,1609585735351
-558.0,4198.0,1609585736350
-558.0,4198.0,1609585737353
-558.0,4198.0,1609585738353
-558.0,4198.0,1609585739356
-1053.0,4198.0,1609585743333
-1053.0,3978.0,1609585747542
-1053.0,3978.0,1609585751626
-1053.0,3978.0,1609585755740
-1053.0,3978.0,1609585760035
-1053.0,3978.0,1609585761042
-1053.0,3978.0,1609585762043
-1053.0,3978.0,1609585763043
-1053.0,3978.0,1609585764044
-1053.0,3978.0,1609585765045
-1053.0,3978.0,1609585766047
-1053.0,3978.0,1609585767048
-1053.0,3978.0,1609585770904
-224.0,4077.0,1609585771910
-224.0,4077.0,1609585772911
-224.0,4077.0,1609585776942
-224.0,4077.0,1609585781137
-224.0,4077.0,1609585785267
-224.0,4077.0,1609585789191
-224.0,4077.0,1609585793324
-224.0,4077.0,1609585797339
-224.0,4077.0,1609585798340
-224.0,4077.0,1609585799352
-224.0,4077.0,1609585800356
-224.0,4077.0,1609585801356
-211.0,4077.0,1609585802359
-211.0,4077.0,1609585803360
-211.0,4077.0,1609585804360
-211.0,4077.0,1609585805362
-211.0,4077.0,1609585806364
-211.0,4077.0,1609585807366
-211.0,4077.0,1609585808365
-211.0,4077.0,1609585809366
-211.0,4077.0,1609585810368
-211.0,4077.0,1609585811367
-211.0,4077.0,1609585812368
-211.0,4077.0,1609585813369
-211.0,4077.0,1609585814370
-211.0,4077.0,1609585815371
-211.0,4077.0,1609585816372
-211.0,4077.0,1609585817374
-211.0,4077.0,1609585818375
-211.0,4077.0,1609585819376
-211.0,4077.0,1609585820376
-211.0,4077.0,1609585821376
-211.0,4077.0,1609585822379
-211.0,4077.0,1609585829187
-211.0,4077.0,1609585830191
-1320.0,4077.0,1609585837077
-1320.0,3985.0,1609585844112
-1320.0,3985.0,1609585845116
-1320.0,3985.0,1609585851791
-1320.0,3985.0,1609585852796
-1320.0,3985.0,1609585859075
-865.0,3985.0,1609585866091
-865.0,3929.0,1609585872858
-865.0,3929.0,1609585873864
-865.0,3929.0,1609585874863
-865.0,3929.0,1609585875865
-865.0,3929.0,1609585876866
-865.0,3929.0,1609585877867
-865.0,3929.0,1609585878869
-865.0,3929.0,1609585885456
-865.0,3929.0,1609585886461
-703.0,3929.0,1609585893042
-703.0,3929.0,1609585894044
-703.0,3929.0,1609585895045
-703.0,3929.0,1609585896046
-703.0,3929.0,1609585897048
-703.0,3929.0,1609585898050
-703.0,3929.0,1609585899050
-703.0,3929.0,1609585900050
-703.0,3929.0,1609585906210
-703.0,3929.0,1609585907211
-703.0,3929.0,1609585908214
-703.0,3929.0,1609585909215
-703.0,3929.0,1609585910216
-703.0,3929.0,1609585911218
-703.0,3929.0,1609585917565
-703.0,3929.0,1609585918571
-703.0,3929.0,1609585919571
-703.0,3929.0,1609585920574
-703.0,3929.0,1609585921574
-214.0,4092.0,1609585922572
-214.0,4092.0,1609585929605
-214.0,4092.0,1609585930607
-214.0,4092.0,1609585931608
-214.0,4092.0,1609585932613
-214.0,4092.0,1609585933608
-214.0,4092.0,1609585934608
-214.0,4092.0,1609585935611
-214.0,4092.0,1609585936609
-214.0,4092.0,1609585946099
-214.0,4092.0,1609585947102
-214.0,4092.0,1609585948103
-214.0,4092.0,1609585949104
-214.0,4092.0,1609585950106
-214.0,4092.0,1609585951107
-214.0,4092.0,1609585952108
-255.0,4092.0,1609585953112
-255.0,4092.0,1609585954111
-255.0,4092.0,1609585963896
-255.0,4092.0,1609585964898
-255.0,4092.0,1609585965899
-255.0,4092.0,1609585975623
-255.0,4092.0,1609585976626
-1433.0,4092.0,1609585986452
-1433.0,3893.0,1609585987456
-1433.0,3893.0,1609585997785
-1433.0,3893.0,1609585998789
-1433.0,3893.0,1609585999790
-1433.0,3893.0,1609586000791
-1433.0,3893.0,1609586001792
-1433.0,3893.0,1609586012188
-179.0,4082.0,1609586013191
-179.0,4082.0,1609586014190
-179.0,4082.0,1609586024283
-179.0,4082.0,1609586025287
-179.0,4082.0,1609586026288
-179.0,4082.0,1609586036374
-179.0,4082.0,1609586037377
-179.0,4082.0,1609586038378
-179.0,4082.0,1609586039379
-774.0,4082.0,1609586049370
-774.0,3986.0,1609586050375
-774.0,3986.0,1609586051375
-774.0,3986.0,1609586052377
-774.0,3986.0,1609586053378
-774.0,3986.0,1609586054379
-774.0,3986.0,1609586055379
-774.0,3986.0,1609586056380
-774.0,3986.0,1609586057381
-774.0,3986.0,1609586058382
-774.0,3986.0,1609586059384
-774.0,3986.0,1609586060384
-774.0,3986.0,1609586061384
-774.0,3986.0,1609586062386
-774.0,3986.0,1609586063387
-774.0,3986.0,1609586064389
-774.0,3986.0,1609586065397
-774.0,3986.0,1609586066392
-774.0,3986.0,1609586067392
-774.0,3986.0,1609586068394
-774.0,3986.0,1609586069394
-774.0,3986.0,1609586070396
-774.0,3986.0,1609586071396
-774.0,3986.0,1609586072397
-200.0,4125.0,1609586073400
-200.0,4125.0,1609586074398
-200.0,4125.0,1609586075400
-200.0,4125.0,1609586076401
-200.0,4125.0,1609586077402
-200.0,4125.0,1609586078402
-200.0,4125.0,1609586079404
-200.0,4125.0,1609586080405
-200.0,4125.0,1609586090207
-200.0,4125.0,1609586091209
-200.0,4125.0,1609586092212
-200.0,4125.0,1609586093213
-200.0,4125.0,1609586094214
-200.0,4125.0,1609586095214
-200.0,4125.0,1609586096215
-200.0,4125.0,1609586097216
-200.0,4125.0,1609586098218
-200.0,4125.0,1609586099220
-200.0,4125.0,1609586100219
-200.0,4125.0,1609586101220
-1411.0,4125.0,1609586110731
-1411.0,3952.0,1609586111736
-1411.0,3952.0,1609586112740
-1411.0,3952.0,1609586113738
-1411.0,3952.0,1609586114739
-1411.0,3952.0,1609586115741
-1411.0,3952.0,1609586116742
-1411.0,3952.0,1609586117745
-1411.0,3952.0,1609586118745
-1411.0,3952.0,1609586119747
-1411.0,3952.0,1609586120748
-1411.0,3952.0,1609586121749
-1411.0,3952.0,1609586122750
-1411.0,3952.0,1609586123752
-1411.0,3952.0,1609586124752
-1411.0,3952.0,1609586125751
-1411.0,3952.0,1609586126754
-1411.0,3952.0,1609586127756
-1411.0,3952.0,1609586128756
-1411.0,3952.0,1609586129758
-1411.0,3952.0,1609586130759
-1411.0,3952.0,1609586131760
-1411.0,3952.0,1609586132763
-277.0,4111.0,1609586133764
-277.0,4111.0,1609586134764
-277.0,4111.0,1609586135765
-277.0,4111.0,1609586136766
-277.0,4111.0,1609586137768
-277.0,4111.0,1609586138768
-277.0,4111.0,1609586139768
-277.0,4111.0,1609586140769
-277.0,4111.0,1609586141770
-277.0,4111.0,1609586142772
-277.0,4111.0,1609586143772
-277.0,4111.0,1609586144774
-277.0,4111.0,1609586145774
-277.0,4111.0,1609586146775
-277.0,4111.0,1609586147776
-277.0,4111.0,1609586148777
-277.0,4111.0,1609586149778
-277.0,4111.0,1609586150779
-277.0,4111.0,1609586151780
-277.0,4111.0,1609586152781
-277.0,4111.0,1609586153782
-277.0,4111.0,1609586154783
-277.0,4111.0,1609586155783
-277.0,4111.0,1609586156782
-277.0,4111.0,1609586157785
-277.0,4111.0,1609586158786
-277.0,4111.0,1609586159787
